trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
27,False,"{'a': 0.6, 'e': 0.7633794943368531}",20,10,17.565666357038555,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.6, 'e': 0.7557837414557255}",20,0,-13.978099230608093,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
29,False,"{'a': 0.6, 'e': 0.7482635675785653}",20,1,27.91338848330438,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.6, 'e': 0.7408182206817179}",30,19,2.119254343088639,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
31,False,"{'a': 0.6, 'e': 0.7334469562242892}",25,9,28.140114525707883,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.6, 'e': 0.7261490370736909}",25,7,27.184024641052385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.6, 'e': 0.7189237334319262}",20,7,28.32363530249941,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.6, 'e': 0.7117703227626097}",30,12,28.409586344812382,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.6, 'e': 0.7046880897187134}",20,0,22.669876810938486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,False,"{'a': 0.6, 'e': 0.6976763260710311}",20,12,12.67405957942345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.6, 'e': 0.6907343306373547}",25,0,36.01177335844741,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,False,"{'a': 0.6, 'e': 0.6838614092123558}",25,8,26.49031863663493,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.6, 'e': 0.6770568744981647}",25,14,20.900032660514164,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.6, 'e': 0.6703200460356393}",20,9,19.608885274590637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.6, 'e': 0.6636502501363194}",20,8,19.488240088090002,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.6, 'e': 0.6570468198150567}",20,0,26.625039220850304,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,False,"{'a': 0.6, 'e': 0.6505090947233165}",30,0,40.16983809639091,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,False,"{'a': 0.6, 'e': 0.6440364210831414}",20,9,11.993743289837262,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.6, 'e': 0.6376281516217733}",20,0,30.59352786209333,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,False,"{'a': 0.6, 'e': 0.631283645506926}",25,8,30.47820301769667,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.6, 'e': 0.6250022682827008}",30,8,30.55571118510802,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.6, 'e': 0.6187833918061408}",25,6,22.582337240880765,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
49,False,"{'a': 0.6, 'e': 0.6126263941844161}",20,0,27.518666833525952,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,False,"{'a': 0.6, 'e': 0.6065306597126334}",20,4,23.268925846651904,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.6, 'e': 0.6004955788122659}",30,5,41.87640657469288,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.6, 'e': 0.5945205479701944}",30,14,27.664973415466655,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.6, 'e': 0.5886049696783552}",20,0,25.14923156824956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.6, 'e': 0.5827482523739896}",20,2,25.813217654016082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.6, 'e': 0.5769498103804866}",20,0,28.0759326383385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,False,"{'a': 0.6, 'e': 0.5712090638488149}",20,9,11.221283144489178,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.6, 'e': 0.5655254386995371}",20,0,29.16363179267335,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.6, 'e': 0.559898366565402}",25,6,34.9500526003979,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.6, 'e': 0.5543272847345071}",25,16,13.924576857426223,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.6, 'e': 0.5488116360940265}",20,2,24.80539062609556,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.6, 'e': 0.5433508690744998}",20,4,11.314298762778165,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
62,False,"{'a': 0.6, 'e': 0.5379444375946745}",20,11,14.35306730726353,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.6, 'e': 0.5325918010068972}",20,6,20.035856080760613,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.6, 'e': 0.5272924240430485}",25,0,19.378352644399985,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
65,False,"{'a': 0.6, 'e': 0.522045776761016}",20,0,26.67451788354778,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,False,"{'a': 0.6, 'e': 0.5168513344916993}",30,9,-16.995991930658676,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
67,False,"{'a': 0.6, 'e': 0.5117085777865424}",30,6,30.52927210792858,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.6, 'e': 0.5066169923655897}",20,0,30.4236404206217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.6, 'e': 0.5015760690660556}",20,0,31.35980417642435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
70,False,"{'a': 0.6, 'e': 0.4965853037914095}",25,4,36.00404223904434,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.6, 'e': 0.49164419746096516}",20,1,28.714468102148636,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.6, 'e': 0.4867522559599717}",20,13,12.154626279000816,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.6, 'e': 0.48190899009020244}",25,3,29.95360153304627,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.6, 'e': 0.47711391552103444}",25,11,23.277956764597544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.6, 'e': 0.47236655274101474}",20,0,29.803740638601028,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.6, 'e': 0.46766642700990924}",25,7,29.818464658187096,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.6, 'e': 0.46301306831122807}",20,0,24.875788893609478,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.6, 'e': 0.45840601130522357}",25,0,25.332604279262554,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.6, 'e': 0.45384479528235583}",25,12,25.454251512434183,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.6, 'e': 0.44932896411722156}",30,3,49.75596653746966,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.6, 'e': 0.4448580662229411}",25,3,39.53157393260402,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.6, 'e': 0.44043165450599925}",20,0,29.47563624365363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.6, 'e': 0.43604928632153556}",25,18,9.507504220472729,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.6, 'e': 0.43171052342907973}",20,2,21.917799884290435,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.6, 'e': 0.4274149319487267}",20,0,26.816963007864864,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,False,"{'a': 0.6, 'e': 0.4231620823177488}",25,7,33.282647417343945,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.6, 'e': 0.418951549247639}",30,3,45.17331236237146,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.6, 'e': 0.4147829116815814}",20,6,-17.459516350985204,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
89,False,"{'a': 0.6, 'e': 0.4106557527523455}",20,0,23.16976119424571,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,False,"{'a': 0.6, 'e': 0.4065696597405991}",20,15,9.844173820930202,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.6, 'e': 0.40252422403363597}",30,19,22.65399306283236,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.6, 'e': 0.3985190410845142}",25,17,14.280162651200914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.6, 'e': 0.39455371037160114}",25,15,15.778060910824756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.6, 'e': 0.3906278353585211}",25,0,39.10786828185039,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.6, 'e': 0.3867410234545012}",30,2,46.42260800997469,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.6, 'e': 0.38289288597511206}",20,0,25.03804153730648,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.6, 'e': 0.37908303810339883}",25,4,20.592310865963068,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.6, 'e': 0.37531109885139957}",25,3,31.135794190467607,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.6, 'e': 0.3715766910220457}",20,13,11.22161932196138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.6, 'e': 0.36787944117144233}",20,4,19.64545821642075,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.6, 'e': 0.3642189795715233}",25,12,29.098693419502695,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.6, 'e': 0.3605949401730783}",20,10,14.97504896758177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.6, 'e': 0.3570069605691474}",20,6,26.761527340123095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.6, 'e': 0.35345468195878016}",30,4,41.23183939009491,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.6, 'e': 0.3499377491111553}",30,16,25.616906276634452,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.6, 'e': 0.34645581033005746}",30,11,32.69482929913839,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.6, 'e': 0.3430085174187067}",35,10,37.587835931465214,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.6, 'e': 0.33959552564493917}",30,14,28.748743055451726,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.6, 'e': 0.33621649370673334}",20,0,34.14562901810244,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
110,False,"{'a': 0.6, 'e': 0.33287108369807955}",20,3,25.31854473716597,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.6, 'e': 0.32955896107518906}",25,3,36.469560957537034,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.6, 'e': 0.32627979462303947}",20,2,22.638133613372425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.6, 'e': 0.3230332564222529}",25,0,25.358102364482672,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
114,False,"{'a': 0.6, 'e': 0.3198190218163039}",25,10,20.228384534159396,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.6, 'e': 0.3166367693790532}",30,14,31.572717847593537,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.6, 'e': 0.3134861808826054}",25,11,23.252927846184733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.6, 'e': 0.31036694126548503}",20,6,21.35703513712835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.6, 'e': 0.30727873860113125}",20,12,12.154086092832987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.6, 'e': 0.3042212640667041}",25,6,28.706297139122512,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.6, 'e': 0.30119421191220214}",25,18,13.432321052538423,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.6, 'e': 0.2981972794298874}",25,5,34.663452579089565,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.6, 'e': 0.2952301669240142}",20,9,19.16132487750206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.6, 'e': 0.2922925776808594}",30,20,17.76923287467973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.6, 'e': 0.28938421793905067}",25,9,28.27644433275864,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.6, 'e': 0.28650479686019015}",20,13,12.20018428077682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.6, 'e': 0.2836540264997704}",20,7,13.435835639178785,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
127,False,"{'a': 0.6, 'e': 0.2808316217783798}",20,14,11.257949117129153,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.6, 'e': 0.27803730045319414}",35,16,32.009901487167866,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.6, 'e': 0.27527078308975234}",25,9,27.51885439458795,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.6, 'e': 0.2725317930340126}",20,8,23.794861842951477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.6, 'e': 0.26982005638468687}",20,0,27.04799799919491,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
132,False,"{'a': 0.6, 'e': 0.2671353019658504}",25,0,39.854177397246346,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
133,False,"{'a': 0.6, 'e': 0.26447726129982396}",20,0,28.29224265116183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.6, 'e': 0.261845668580326}",25,2,35.138394674527056,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.6, 'e': 0.2592402606458915}",20,7,15.744429782456162,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.6, 'e': 0.2566607769535559}",25,15,16.85575799285783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.6, 'e': 0.25410695955280027}",20,6,27.191165641050844,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.6, 'e': 0.2515785530597565}",25,1,38.05028209170612,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.6, 'e': 0.2490753046316682}",25,1,33.81340968993748,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.6, 'e': 0.24659696394160646}",25,3,37.50990653163678,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.6, 'e': 0.2441432831534371}",20,0,28.332268330115006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
142,False,"{'a': 0.6, 'e': 0.24171401689703648}",35,23,22.208953442403192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.6, 'e': 0.23930892224375455}",20,3,27.3611761667025,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.6, 'e': 0.2369277586821218}",20,0,24.289422235534037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,False,"{'a': 0.6, 'e': 0.23457028809379768}",30,4,40.83501397351306,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.6, 'e': 0.23223627472975886}",20,0,31.00139090160672,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.6, 'e': 0.22992548518672387}",20,5,21.276246975022506,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.6, 'e': 0.22763768838381276}",25,20,9.251559450746623,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.6, 'e': 0.22537265553943875}",25,2,37.43249278852044,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.6, 'e': 0.22313016014842985}",20,11,16.2220687343228,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.6, 'e': 0.22090997795937822}",25,8,26.335540891474583,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.6, 'e': 0.21871188695221477}",20,0,32.04649382014597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,False,"{'a': 0.6, 'e': 0.21653566731600707}",25,0,35.77254762942692,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
154,False,"{'a': 0.6, 'e': 0.21438110142697797}",20,8,21.195602727302795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.6, 'e': 0.21224797382674307}",25,10,25.7416190294898,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.6, 'e': 0.21013607120076475}",30,20,15.207070318616438,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.6, 'e': 0.20804518235702046}",25,0,34.462904335901946,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.6, 'e': 0.20597509820488347}",25,6,32.68158164277077,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.6, 'e': 0.20392561173421345}",20,6,21.297587891681097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.6, 'e': 0.2018965179946554}",20,0,32.15942356500712,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
161,False,"{'a': 0.6, 'e': 0.1998876140751445}",25,7,26.939172050952827,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.6, 'e': 0.19789869908361468}",30,0,54.02791214899711,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.6, 'e': 0.19592957412690934}",20,1,30.930763897114876,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.6, 'e': 0.19398004229089189}",25,7,34.200338171273806,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.6, 'e': 0.1920499086207541}",25,8,30.065926169736052,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.6, 'e': 0.19013898010152053}",20,8,22.941510491725598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.6, 'e': 0.1882470656387468}",30,8,36.17315985456713,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.6, 'e': 0.18637397603941}",25,11,29.308792278888035,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.6, 'e': 0.1845195239929893}",30,13,28.456797850456965,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.6, 'e': 0.18268352405273466}",20,0,33.12611818553671,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.6, 'e': 0.1808657926171221}",25,0,40.82880545237894,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
172,False,"{'a': 0.6, 'e': 0.17906614791149325}",20,6,23.834692206662847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.6, 'e': 0.17728440996987782}",20,14,11.280865747421549,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.6, 'e': 0.1755204006169969}",25,15,15.569909807076636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.6, 'e': 0.17377394345044514}",25,8,27.345182703520546,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.6, 'e': 0.17204486382305054}",20,6,24.160290411475017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.6, 'e': 0.17033298882540945}",25,4,33.18109504403224,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.6, 'e': 0.16863814726859552}",20,0,32.35292191688725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.6, 'e': 0.16696016966704072}",25,14,20.62759356723749,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.6, 'e': 0.16529888822158656}",25,15,19.329655675100714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.6, 'e': 0.16365413680270408}",20,11,17.499574158063034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.6, 'e': 0.16202575093388077}",25,13,21.88401901926193,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.6, 'e': 0.16041356777517277}",20,14,9.89819767765103,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.6, 'e': 0.1588174261069207}",20,0,35.417896769027145,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
185,False,"{'a': 0.6, 'e': 0.1572371663136276}",20,11,12.218598833913259,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
